Zaman,Enlem,Boylam,Derinlik,Buyukluk
1502667828,37.1208,27699,6.92,4.7
1502631322,37.1061,27.7338,7.0,4.3
1502616494,37.1186,27694,6.56,4.1
1502612211,37114,27689,22.6,4.8
1502411313,35459,23.0303,6.65,4.3
1502367566,39.9381,39.6228,12.1,4.0
1502308578,36.9783,27.6608,13.74,4.1
1502298848,39.3031,27.8866,13.08,4.0
1502167341,36.9576,27.6236,11.03,5.1
1502145980,36.9738,27.6458,6.86,4.3
1502119558,36.9905,27.6285,9.14,4.1
1502073865,36.9616,27.6188,11.87,4.1
1502072327,36.9951,27.6128,12.67,4.6
1501892452,38.9431,26.6051,5.9,4.2
1501525754,34.6571,24.1415,6.61,5.1
1501426278,36.9601,27.6333,20.97,4.4
1501401393,36.9913,27.6035,10.25,4.0
1501387334,36.9956,27.5933,10.37,4.3
1501148718,40.2238,25195,32.94,4.1
1500750752,40.0158,27.1296,14.72,4.0
1500733548,36584,26806,127.2,4.6
1500732561,36.9143,27.3148,7.85,4.6
1500688418,36.9,27576,15.1,4.0
1500672851,36916,27551,13.3,4.0
1500646188,36941,27332,37.5,5.0
1500622614,34911,25202,66.8,4.4
1500620153,36.91,27678,14.7,4.2
1500605533,36.9585,27.3845,11.1,4.1
1500603239,36.9005,27.6475,7.61,4.2
1500602723,36.8773,27.6468,6.99,4.1
1500602639,36.9195,27.6128,1.43,4.5
1500598741,36909,27.5465,7.06,4.1
1500592355,36.8685,27.4266,10.05,4.5
1500591030,36.9726,27.4103,15.43,4.2
1500590329,36.9143,27.5666,7.16,4.4
1500590144,36.9128,27.5803,11.82,4.3
1500589534,36.9533,27.3898,14.87,4.1
1500587825,36854,27.5661,0.0,4.3
1500587623,36.7938,27.3108,50.66,4.2
1500585401,37.0576,27.3166,19.03,4.1
1500582230,36.9155,27.2738,5.04,4.5
1500580843,36.9353,27.4058,2.52,4.2
1500580474,36926,27575,6.97,4.5
1500580378,36.8835,27.3731,14.57,4.6
1500580108,36.9136,27.3833,18.79,4.4
1500579457,36.8576,27656,7.43,4.0
1500579072,36974,27523,7.8,6.3
1500428570,38.7615,27.8196,11.36,4.0
1499228765,38.6205,27.62,10.26,4.1
1499138471,40.8616,43.8625,24.33,4.0
1499079223,34807,26488,15.0,4.2
1498445693,38801,26457,16.73,4.1
1498110993,38.6325,27.5446,16.53,4.0
1498088932,38.8216,26453,13.5,5.0
1498038360,34.9236,24.7438,5.45,4.1
1497814863,39.5205,23.2448,16.74,4.2
1497797180,39.6243,23.3068,6.72,4.0
1497718204,38.8381,26436,10.25,5.3
1497717212,38.8185,26.4366,12.43,4.2
1497660037,38906,26.2196,12.35,4.5
1497608750,38.7918,26.3946,18.38,4.2
1497512224,38.8956,26.2635,13.79,4.1
1497413404,34.4985,23.6621,5.18,4.3
1497404154,38.8613,26.3925,11.78,4.4
1497313198,38.8465,26.4233,7.09,4.0
1497281140,38876,26.2961,12.53,4.0
1497274215,38.8673,26.3866,12.29,4.0
1497270301,38.8608,26377,6.97,4.0
1497266387,38.8548,26.3601,12.42,4.3
1497260845,38879,26.4085,7.05,4.5
1497260133,38863,26.3766,4.78,4.9
1497259974,38.8051,26.3345,7.02,4.0
1497259899,38884,26.2835,7.0,4.9
1497259717,38.8511,26.2565,6.96,6.2
1496849142,41.4628,45714,7.31,4.5
1496136562,35.4025,31.5001,13.75,4.2
1495958699,38735,27.7955,7.21,4.8
1495950588,38.7331,27801,7.1,4.1
1495946041,38.7786,27.7755,7.21,4.1
1495935499,38.7365,27806,9.78,4.5
1495929175,38.7115,27.7956,6.9,4.8
1495929025,38.7185,27.7843,8.64,4.6
1495927001,38.7436,27.8468,4.44,4.0
1495926899,38.7386,27.8025,9.17,4.4
1495889603,38.7358,27.8156,11.03,5.1
1495749786,34.3766,28.1918,7.56,4.3
1495267574,35702,27.5801,7.6,4.3
1495267500,39.7691,39.4771,10.06,4.1
1495260751,35053,26.92,35.1,4.1
1495009832,36.0603,27.4441,26.21,4.9
1494557744,37.8695,27.1431,7.05,4.2
1494514682,40.0566,40705,6.41,4.7
1494222439,37.8695,27.1403,5.08,4.2
1493845032,36.5748,43.45,21.35,4.1
1493808806,35.7261,26.7788,8.19,4.0
1493754451,35.7701,26744,8.38,4.0
1493651345,38.2635,42.9258,11.66,4.1
1493645440,38.2651,42.9285,12.44,4.5
1492773141,38.6313,27.5873,13.2,4.9
1492769360,38.7923,29.0526,5.71,4.9
1492686684,39.3975,28463,10.59,4.2
1492590191,38636,27.6258,21.92,4.2
1492544454,37.5431,42.6735,14.16,4.0
1492089736,37.1533,28647,11.33,5.0
1491676259,38708,43.5396,14.54,4.2
1491651457,39209,24.05,7.1,4.1
1491560620,35187,23469,43.1,4.2
1491300037,38.6271,27.5836,18.4,4.0
1491199541,38.4801,31.7975,13.84,4.0
1491198968,34387,24447,48.4,4.1
1491100362,38.6275,27.5718,12.56,4.3
1490839953,35278,25217,91.6,4.1
1490800243,38.2003,31.0575,14.87,4.0
1490727210,38.2868,37.1816,12.0,4.0
1490357946,39.5541,26.1126,9.65,4.2
1490334864,40.0175,42.2395,7.08,4.1
1490318674,37684,23986,101.6,4.2
1490009984,38.6226,39.7938,16.6,4.0
1489982418,39.5446,26.1765,4.6,4.3
1489850127,34.5671,32.1398,56.34,4.5
1489609786,35.9203,27.5306,26.56,4.4
1489173822,37578,38.5076,9.34,4.0
1488992998,39965,27.6536,15.03,4.1
1488572211,35097,25.2201,7.04,4.4
1488463382,37578,38.4998,7.71,4.0
1488442696,37.5823,38.4915,6.94,4.4
1488442614,37.5833,38.4873,7.58,4.2
1488442045,37.5955,38.4866,9.76,5.5
1488313654,39492,26.0968,10.71,4.7
1488275255,39574,23339,10.0,4.4
1488225143,39.4975,26.0835,10.47,4.0
1488141508,35188,23185,16.5,4.2
1488045964,37.0066,36.0965,3.75,4.4
1487804114,39.5486,26.1225,9.48,4.3
1487515002,37.5161,42.6993,14.97,4.1
1487361658,36.3736,41.2923,15.54,4.1
1487193540,39.5178,26.0885,12.3,4.6
1487188880,34.7213,24.9651,6.44,4.5
1486896496,39.5336,26.17,7.0,5.3
1486890890,39.5496,26.1183,5.42,4.0
1486732547,37.4885,35.6898,7.48,4.0
1486718851,39777,42.5345,4.5,4.5
1486706126,39.5236,26.1946,7.01,5.0
1486624390,39.5415,26.1036,11.17,4.0
1486509374,39.5333,26.1775,5.29,4.1
1486507084,39.5256,26.1916,3.92,4.5
1486497210,39.5243,26.1065,10.63,4.1
1486492500,39.5163,26177,5.63,4.1
1486490454,39.5326,26.1705,6.08,4.4
1486433829,39.5313,26.1865,3.95,4.2
1486433751,39.52,26.1555,8.8,4.3
1486423444,39.5205,26151,6.24,5.2
1486370701,39.5366,26.1183,9.35,4.4
1486367882,39.5303,26.1351,8.72,5.3
1486343849,39.5333,26.1288,6.66,4.0
1486342300,39.5495,26137,14.16,5.3
1486092813,38.6873,38.0893,17.85,4.0
1485539485,35.8621,28688,25.44,4.6
1485430518,38.5981,25.4441,1.06,4.2
1485430491,38.5605,25233,2.17,4.0
1485359452,35.5143,26.5121,37.39,5.0
1485296372,36.7501,27.6628,19.29,4.3
1484909554,41.76,42.8546,9.92,4.3
1484523943,34.4178,24.5276,7.27,4.3
1484442200,39.5418,26151,9.24,4.3
1484422739,39.5373,26.1518,9.0,4.6
1484333011,35.6788,32548,29.8,4.0
1483614308,36.5158,26.7875,57.92,4.2
1483477716,36.2751,29.2586,42.29,4.1
1483265034,34595,26917,7.01,4.6
1483052181,40.8638,24.43,19.57,4.2
1482856270,36715,23158,35.3,4.4
1482203025,36594,26959,118.3,5.1
1481912509,39.5798,39.72,3.19,4.5
1481809437,37104,28.6418,18.11,4.2
1481571728,38533,43.8653,10.72,4.4
1480762697,34.4415,25.2795,3.01,4.3
1480743357,35.9391,27.4206,26.73,4.2
1480367973,35.1695,23.4385,9.6,4.4
1479994843,38.5498,43.8948,18.99,4.0
1479892476,38522,43861,10.4,4.6
1479884597,38572,43837,11.0,4.1
1479671556,39.9526,38.5926,6.36,4.0
1479579268,36.0391,40907,22.52,4.2
1478077062,40.7508,34.2811,6.42,4.7
1477200121,38.4211,41.9276,1.63,4.2
1476868725,36.1193,30378,48.0,4.3
1476807767,38.6323,43.7393,11.85,4.1
1476657032,37.9275,26.9261,10.36,4.4
1476508715,42.0791,30.6391,27.32,4.8
1476498777,35096,26.5475,3.1,4.5
1476489063,38.9298,27.7166,9.8,4.2
1476488956,38.9333,27.72,8.14,4.1
1475983260,39.0091,27726,14.07,4.0
1475177239,35043,24.89,15.0,4.1
1475101055,39665,24052,10.1,4.0
1475043006,37933,29.1285,7.5,4.0
1474999029,36405,27.5966,50.63,5.2
1474989073,37.9268,29.1198,7.22,4.0
1474475257,42.1448,40916,16.39,4.3
1474470491,35.2778,31.8376,18.64,4.0
1473991944,37.2055,36.9008,7.8,4.0
1473661777,38.9023,27.7448,17.24,4.5
1473657964,38905,27.7451,17.78,4.6
1473431059,36.7788,25.2975,7.26,4.2
1473272989,41789,46119,49.1,4.1
1473128845,36.2865,28.1553,49.58,4.2
1472924648,37428,47.1671,6.32,4.2
1472207847,38.5671,24.2645,5.51,4.3
1471385222,38.7015,38.1531,11.16,4.1
1470575297,35.4586,31.7555,24.39,4.1
1470155452,40315,33.3615,12.23,4.2
1469711608,35.2135,39.0436,2.0,4.6
1469675114,42.6703,40.7935,9.99,4.2
1469478916,35.8923,31.5921,21.82,4.1
1469381615,34.3613,38.3926,4.74,4.5
1469212813,42.1245,35.1811,29.85,4.3
1469103465,41.3401,44.0256,7.06,4.4
1468882543,37151,26.8558,10.06,4.1
1468778324,37.9978,29.3981,9.48,4.0
1468424165,35.9518,31.1308,26.21,4.2
1468307641,41.3551,44.0148,10.27,4.7
1468037732,36.9745,30.4645,52.28,4.3
1467558343,38763,27.8053,9.82,4.0
1467085769,39.4206,25937,12.0,4.0
1467054705,34.43,26566,6.43,4.0
1466822411,40.6985,29.2016,9.73,4.2
1466603817,38.4748,44.7428,2.69,4.2
1466581622,38.4381,44.9143,2.38,4.4
1466479522,39.4001,40675,18.29,4.1
1466353072,35.7101,26.3926,24.82,4.0
1465681925,42.2066,45.7366,10.97,4.0
1465622978,39.1683,23.3703,7.96,4.1
1465574221,39.0118,40.7121,12.81,4.5
1465261786,40259,29.1605,13.92,4.3
1465147579,38.6085,26.6953,21.34,4.2
1465078296,34.51,26322,120.4,4.0
1464996177,35.4311,31.6141,6.46,4.0
1464556242,34.7805,25.9948,6.25,4.0
1464362088,35.4196,27.5403,25.91,4.1
1464154574,35.0075,26.1958,6.82,5.3
1463896708,41.6351,23.3561,7.08,4.3
1463763615,38645,24.38,7.05,4.0
1463723135,39377,23063,51.0,4.0
1463001518,35.1453,33.4236,25.34,4.0
1462755440,39.9081,39.8503,13.97,4.1
1462422848,36706,26541,4.4,4.1
1461962187,34586,26619,15.7,4.2
1461430318,36.9093,36.6191,5.79,4.0
1461099010,38.8986,43.5535,10.92,4.0
1460951173,42512,25.9436,14.15,4.8
1460890490,37.9316,23.6676,7.03,4.1
1460754637,34.9185,25.6256,5.88,4.8
1460016674,37.9231,35.0906,12.9,4.1
1459633582,34375,25829,37.2,4.7
1459510249,36.1793,25.5401,9.48,4.2
1459449201,37017,35.8441,28.37,4.1
1458771736,35.9365,29.6781,17.93,4.2
1458667458,34.9445,33.8585,64.37,4.0
1458642316,35.7548,31.8283,43.16,4.6
1457864586,35388,24175,50.0,4.0
1457786674,36.5926,27.9785,51.57,4.2
1457785337,35.0793,23.3761,5.64,4.1
1457775638,35.4005,23.2966,8.77,4.6
1457557420,34.9268,23558,6.92,4.4
1457499849,35717,23322,59.4,4.2
1457295495,35.5706,23.6446,4.51,4.1
1456314104,36242,23917,39.9,4.1
1455771408,39.0116,35.8421,5.44,4.1
1455752423,35.2181,26.3456,19.9,4.6
1454702484,34637,25829,25.4,4.7
1454667926,36.9488,29367,8.03,4.0
1454412076,38.8426,37.8425,10.15,4.1
1453524824,38.0495,42.6708,15.21,4.5
1453436577,39.2715,40.1295,7.01,4.1
1453357348,34.7451,25106,9.44,4.0
1453219483,36.6703,26.9533,34.61,4.5
1452959476,35.4011,31.2016,30.5,4.0
1452436848,39564,34358,13.6,5.0
1452124349,38.9158,43.5316,8.97,4.0
1452121306,38.9188,43.5083,10.15,4.4
1452024711,36644,26.84,131.0,4.2
1451628674,40.0415,30.5338,7.38,4.0
1451519003,35733,23714,14.9,4.3
1451116852,35.6253,27.3613,12.78,5.2
1451094708,35.3923,31.1658,30.73,4.1
1450999476,34801,25527,52.7,4.4
1450512896,38.6303,26.5821,4.78,4.0
1450131219,42253,29731,50.45,4.0
1449924505,37.8821,43.5216,9.96,4.1
1449908108,34.82,25536,70.5,4.1
1449641013,38.8173,37.8493,17.54,4.5
1449520037,39.2863,40.1905,9.75,4.5
1449234015,39.2746,40.1996,11.42,4.0
1449232661,39.2613,40.2135,9.83,4.1
1449150132,39.2856,40.1853,9.85,4.0
1449092185,39.2736,40.2023,9.98,4.0
1449088027,39261,40217,10.66,5.3
1449060764,39.1495,28154,10.85,4.0
1448834683,34.6028,28488,40.26,4.1
1448746088,38.8401,37837,22.41,5.0
1447935700,34505,26.61,44.4,4.0
1447847740,37.8023,29.3195,14.72,4.1
1447832146,37.8286,29.2956,17.09,4.1
1447718408,39.5236,24.0968,12.01,4.2
1447677943,40.8181,28.7631,13.23,4.0
1446101199,39.1198,43.7438,4.9,4.8
1446038402,40.8003,27.7446,13.04,4.4
1445898353,38953,24291,35.2,4.4
1445879280,39.7781,26.2648,9.78,4.3
1445644745,35.4603,23908,4.6,4.3
1444767490,39.1143,29.0328,10.21,4.2
1444605374,34.7458,26.5553,14.64,4.7
1444579516,34.4563,26323,7.55,4.0
1444396303,40.6681,36.6735,20.52,4.0
1444390755,40.6643,36681,20.17,4.9
1444156054,36.1846,29.8853,34.23,5.2
1443895683,38.1753,38963,7.16,4.1
1443507159,34.9215,24.8143,9.44,4.4
1443400440,36.0775,29.5355,5.99,4.0
1443083382,35.9936,39.65,16.68,4.1
1442895071,39.1295,29.1071,6.1,4.3
1442892304,39.1271,29118,9.33,4.3
1442604628,39.8125,30.4296,8.84,4.0
1442422331,35.3,27719,11.7,4.8
1442419937,38.6018,44.5955,7.17,4.2
1442363002,36109,30.7835,48.25,4.0
1442282686,34797,24941,12.9,4.1
1442102246,37101,28878,21.36,4.4
1441861965,38.8306,26.27,4.63,4.8
1441609173,35205,23.5946,12.8,4.1
1441589626,39.3966,43.9476,7.6,4.0
1441575456,39.1676,40.1901,17.42,4.4
1441257799,39.1226,29.1225,10.24,4.1
1441106044,37.4725,42992,14.95,4.2
1441063996,37.5078,45.0088,4.9,4.1
1440813335,34.6563,26.1748,9.02,4.0
1440625643,34.6666,26.0311,9.89,4.2
1440624308,34.7751,25.8068,7.06,4.5
1440619304,37.3283,36.9338,10.2,4.0
1440386839,38.6403,43.0441,3.04,4.0
1440284240,37.4988,35.6898,9.84,4.0
1439924290,35.5363,31.3591,24.97,4.1
1439921983,35.6586,31.3593,51.11,4.6
1439657251,39.4055,43.9963,9.48,4.0
1439554855,34.4273,26.3318,6.82,4.1
1439436403,34872,25178,40.8,4.0
1438919973,35.21,23.4723,6.19,4.0
1438755860,38.1346,26.1483,20.79,4.0
1438347884,35.0905,24.3418,11.3,4.1
1438257850,34.3436,33.6648,50.68,4.4
1438196454,36.5646,35.0361,29.68,5.0
1437980109,36.1506,31.1818,30.42,4.0
1437925233,40.5283,23.4116,6.62,4.3
1437838552,37.1431,28.6885,15.05,4.2
1437721120,36.75,26913,130.5,4.5
1437710050,40.2425,26.2778,21.64,4.4
1437694782,40.2473,26.2661,18.9,4.8
1437690361,40.2488,26.2651,12.97,4.3
1437485358,34.8413,32.9456,21.6,4.3
1437041940,39.9061,43.2481,18.9,4.1
1436628459,35.7255,44.8755,16.62,4.3
1436427694,36.7963,26.9136,24.99,4.2
1436382840,37.5645,29.5395,27.88,4.2
1436133828,38234,26.5638,15.52,4.1
1435124236,36753,27175,132.6,4.1
1435088120,38681,43179,30.45,4.5
1434819167,34.7483,26.3781,7.33,4.5
1434581578,35061,26.6098,20.93,4.1
1434146595,38662,40.1986,25.11,4.0
1433875790,35.1771,26.8226,12.74,5.1
1433801343,38.7675,23423,5.56,5.0
1433791259,35355,26.9141,38.73,4.4
1433159656,37508,43882,12.69,4.0
1432875771,36.8703,27.5928,17.01,4.1
1432847028,34.9566,26.7278,15.85,4.1
1432807161,35062,26.7396,6.44,4.2
1432321758,35154,26.7763,7.39,4.0
1432252597,35.8961,27.2443,15.99,4.1
1431970868,35042,25.27,39.1,4.2
1431824925,34.5848,26.3115,7.97,4.1
1431790998,35224,26.8811,19.93,4.0
1431309716,34.9955,26.7825,7.09,4.3
1431282770,34808,25515,36.5,4.2
1430873396,34.74,25285,52.1,4.3
1430701659,34659,25324,15.3,4.4
1430559958,40.8573,32496,12.07,4.0
1430271653,42.1145,29.3245,23.32,4.0
1430218862,38.9286,43.5206,16.47,4.0
1430197168,37057,28.5396,16.92,4.0
1430133385,35.0186,26.5533,6.96,4.0
1429837714,35.1831,26.7098,7.12,4.1
1429730255,35124,26919,30.9,4.2
1429723193,35135,26.6103,7.24,4.2
1429570653,34931,26.5416,7.91,4.2
1429504979,35.0756,26.8145,10.94,4.0
1429475810,35.3078,26.8673,6.51,4.0
1429364812,36565,23233,48.1,4.6
1429318774,35203,26.6823,11.69,4.0
1429287659,34833,24.8476,20.28,4.2
1429277982,35.0946,26.7561,7.19,4.6
1429260596,37528,38.8056,10.94,4.0
1429259436,34991,26578,18.2,4.4
1429255417,34666,26.8931,6.77,4.2
1429225536,34.9278,26.6858,5.7,5.2
1429224644,35.2543,26.8655,10.26,4.1
1429210346,35.5426,26.9716,17.74,4.1
1429204549,35.1821,27.0021,12.24,4.3
1429203674,35.5256,26.7661,7.87,4.2
1429200135,35.3396,26.9335,11.76,4.9
1429199558,35.3138,27.0493,17.83,4.9
1429196857,34.8643,26.7275,12.34,5.9
1429076030,34994,32524,6.3,4.5
1429075509,34.7103,32.3731,11.11,5.2
1428987602,34.6261,26.6486,14.37,4.3
1428886144,39.1208,24.6063,21.95,4.2
1428601801,35.5013,31.2451,22.48,4.0
1428489208,35.1661,27721,7.68,4.4
1428327756,35464,27542,41.2,4.3
1428272792,40333,44976,19.5,4.0
1427526496,37.4551,36.3895,14.64,4.1
1427488494,35.7295,26576,56.13,5.0
1427409761,37.9521,27199,7.87,4.1
1427360440,39.3556,24.7483,25.89,4.3
1426576280,36.5913,26.6466,27.11,4.4
1426525773,36.5195,27904,18.22,4.0
1426242789,36.5651,23.3048,6.17,4.3
1426181050,35.5235,27587,14.6,4.2
1426109957,35.3373,27.5533,7.44,4.5
1426106425,35.2855,27.4646,5.44,4.0
1425822037,35.6603,27.2796,28.13,4.0
1425775361,35.16,24.9836,6.75,4.1
1425065106,38.6773,26.3623,25.29,4.1
1424076762,37.1478,30.0865,31.23,4.7
1423932556,35.0068,27.2223,6.81,4.0
1423737018,35679,25.61,78.2,4.0
1423547790,37.1475,30069,11.86,4.5
1423535504,35.4401,28482,24.55,4.3
1423530114,36012,35.9605,23.68,4.6
1423527899,35.8486,40.4231,22.36,4.2
1423511569,39.4301,40.1351,13.01,4.3
1423142269,34806,25295,36.3,4.3
1423106205,42.8003,26.0975,7.55,4.3
1423007284,38041,42.7166,5.66,4.1
1422841264,40.3083,26.0295,14.63,4.1
1421997583,40.0455,28.5788,13.02,4.3
1421944066,37.3638,36.3098,7.85,4.3
1421837884,38316,42.8243,13.59,4.4
1421449179,34989,26.7611,4.85,4.0
1421444554,39.8775,30.3785,5.08,4.0
1421137154,37122,23.2098,7.29,4.6
1421046031,34.7375,26.7293,9.6,4.1
1420887606,35473,26032,35.2,4.4
1420853528,38.2026,27.0678,7.86,4.3
1420731886,37.0901,36.8058,8.0,4.6
1420571804,36954,34.4013,14.47,4.1
1420448040,35.0483,26.4563,9.39,4.4
1420167797,34.6331,24.0536,7.03,4.4
1419829582,38.8883,26.2845,17.32,4.5
1419759834,35.6986,28.4806,32.42,4.0
1419359700,36.9196,42.3331,11.31,4.0
1419173955,34.6316,25.4828,5.69,4.0
1418709733,40.1298,27.0845,17.35,4.3
1418605554,38663,45193,13.0,4.2
1417844208,38.9113,26.2463,7.83,4.1
1417836054,38.9011,26.2565,14.15,4.9
1417819506,38904,26.2741,22.48,5.1
1417716989,38.5991,26094,12.06,4.6
1417660525,35.9763,29.1588,37.67,4.0
1417540517,40.2465,25.1758,27.03,4.3
1417463288,35.1891,26926,25.98,4.0
1417352461,37.3865,26.9195,25.14,4.1
1417318709,39.3488,29012,8.37,4.0
1417131006,39.3318,29.0056,10.78,4.3
1416967532,36907,27.7096,20.83,4.2
1416949487,39335,29.0036,8.72,4.0
1416262425,38.7345,23.5415,5.49,4.0
1416256834,38682,23.4681,7.14,4.0
1416254944,38.5783,23.2481,51.05,5.3
1416254755,38685,23.4361,23.4,4.9
1416072210,36428,28816,6.02,4.2
1416025815,39.3255,28.9978,12.19,4.0
1415798737,36002,31478,22.5,4.0
1415600443,37.1473,28758,10.34,4.3
1415589400,37.1163,28.7345,14.46,4.8
1415564676,34619,26583,84.6,4.4
1414668944,38.7235,42.1101,12.23,4.4
1414272654,34.5983,25.2905,7.47,4.3
1413987065,40.4113,30.1001,7.68,4.5
1413882106,39.9795,39.6585,12.83,4.0
1413849837,38169,27.1045,11.74,4.1
1413831242,35.9386,31.0676,35.25,4.0
1413628895,35.8325,30.9963,21.34,4.0
1413431309,35.7536,26.6663,41.66,4.6
1413429033,35.7863,30.9703,50.72,4.0
1412998930,38.1873,27.0596,10.7,4.0
1412760975,42.3231,43.0373,2.37,4.0
1412608081,35.1151,26.7833,12.59,4.3
1412414877,35.3483,26.5293,8.72,4.5
1412389437,34514,25.34,48.6,4.0
1412254318,36.0818,27.0425,29.73,4.2
1412240781,35.7306,26.5386,16.17,4.3
1412136988,36.9611,29.3695,25.37,4.2
1412104591,35148,27.0591,15.42,4.2
1411967707,39.4055,24.1898,12.13,4.2
1411881736,38.8356,40.9686,5.24,4.1
1411748790,34.6655,25.5693,17.64,4.1
1411707084,34439,25344,45.3,4.0
1411359936,35.3931,35.6426,31.71,4.0
1411244665,41816,35949,11.9,4.0
1411170777,39.1693,38.72,7.62,4.2
1410723718,37282,23187,7.17,4.0
1410551736,36.2768,31.0308,40.23,4.4
1410548211,34.9673,23.4551,9.3,4.2
1409853603,36172,30.9301,41.03,5.2
1409841821,40.1668,24.9058,27.08,4.7
1409810646,34.3961,24043,4.06,4.1
1409791981,41.6153,32.4883,16.85,4.1
1409486883,36.7431,43.6975,102.37,4.1
1409273109,36.8513,23.7948,46.09,5.5
1409122950,35.9743,40.6146,7.84,4.3
1408898611,37644,30.6368,7.58,4.8
1408874814,35.4031,31.6171,12.99,4.0
1408718784,35.2531,27.5105,18.3,4.3
1408670874,40.0218,23.7146,13.95,4.9
1408670552,40.0381,23806,12.37,4.2
1408642634,35.5055,27.6283,4.74,4.6
1408064417,37.0156,27.3876,11.69,4.0
1408008479,35.9066,28.1063,21.39,4.0
1407967192,35.7485,27.3595,19.36,4.0
1407928659,34.8731,28.4533,15.35,4.0
1407912174,36.9278,27.6545,15.27,4.1
1407785012,40321,26.0166,8.76,4.1
1407772099,36404,23598,36.9,4.1
1407475245,34.7556,24.9458,6.73,4.5
1407093764,40.5916,29.1678,10.17,4.0
1406005461,34557,26249,15.0,4.5
1405854471,41739,35.8155,9.03,4.2
1405813609,36.7425,28.11,37.97,4.0
1405750582,41.7963,42.0648,15.27,4.2
1405725871,38591,43.1265,12.61,4.1
1405645138,38233,26.6198,13.81,4.0
1405501169,40.2411,26.2518,16.24,4.0
1405416352,39.13,29.0041,9.92,4.1
1405191503,36.5825,35.8845,20.44,4.0
1405061162,38.3038,23.4386,7.04,4.5
1405006294,36.5488,27.2845,22.84,4.2
1404968285,35922,30251,19.5,4.0
1404938702,40.4121,26.2645,21.06,4.2
1404817534,35.8135,23.6963,13.48,4.2
1404677312,40.7531,44.4016,11.94,4.1
1404353086,40.1931,27.9231,11.75,4.5
1404135325,35.2775,33.7853,36.82,4.1
1404051968,41.8865,46.7108,6.97,5.0
1404029945,35.1795,27.6946,10.86,4.2
1403874863,38.2246,24.9995,4.27,4.6
1403788927,39.6745,25648,11.59,4.1
1403507589,40.0,36.3891,6.59,4.0
1403261982,36.3646,28.5753,49.42,4.3
1403199047,35.8063,32.1423,47.95,4.5
1402850814,40226,25.1253,10.99,4.1
1402664436,38.6768,43.1676,7.34,4.0
1402608892,35.4378,27.0975,58.73,4.8
1402494130,38.5696,43.1288,9.61,4.4
1402448022,34.9001,28.3678,50.36,5.2
1402274314,36.6125,36.0651,20.56,4.5
1402063827,39.8421,24477,34.78,4.4
1402046462,39.2268,23.7748,6.89,4.2
1401613553,34654,24617,32.5,4.7
1401563309,35.0325,26.0556,6.65,4.1
1401411981,40.1746,25.6383,19.57,4.1
1401332453,40.1191,24.3585,20.66,4.0
1401238791,40.3923,26177,12.07,4.1
1401224621,40.4911,42.3998,10.61,4.3
1401138976,38.8628,43.5591,12.38,4.3
1401128917,40.2476,25.02,15.29,4.1
1401007674,40.4411,26041,28.65,4.5
1401007118,40.4128,26.1851,20.71,4.8
1400965680,40.0706,24.4488,39.43,4.3
1400961636,40.3895,25.9876,4.18,4.2
1400958519,40135,24.1628,5.78,4.0
1400941521,40.1675,23.2506,6.42,4.1
1400939390,40.1726,23462,11.01,4.5
1400932892,40377,26.1345,15.47,4.0
1400932155,40.3816,26.0231,11.87,4.5
1400931624,40.1306,24423,10.27,4.1
1400924761,40.2568,25.3188,37.81,4.2
1400920388,40.2765,25.77,14.92,4.5
1400919525,40.3861,26.2146,25.58,4.0
1400916900,40397,26.1291,24.92,4.3
1400915500,40.3888,26.1786,19.09,4.6
1400913227,40.4213,26.2166,7.13,4.4
1400913078,40.3951,26.3058,6.98,5.3
1400912701,40.3035,25.2801,25.48,6.5
1400617848,39.6118,24.5303,32.07,4.3
1400404088,34.74,26108,39.4,4.3
1399330799,39.4118,23905,17.54,4.1
1399255541,36.0475,31.0761,50.22,4.3
1399081602,36.3276,28.8631,32.25,4.1
1398954820,37.0261,27.4613,11.18,4.1
1398942972,38.0225,27051,8.23,4.1
1398918969,39455,37.3521,6.97,4.2
1398819811,38252,25.06,39.12,4.7
1398764268,35787,23328,15.9,4.2
1398074754,35.3996,31582,58.41,4.0
1397939998,37.0345,28.8783,14.17,4.0
1397681392,36.2666,31.3651,29.1,4.2
1396821703,35.9943,31.7008,25.97,4.1
1396631288,37.2983,23.7596,38.37,5.2
1396522573,37.8451,42972,12.0,4.2
1396253803,34.63,24315,34.7,4.0
1396165920,38.1675,46.7881,7.39,4.0
1395915160,35146,27.8685,33.52,4.0
1395907930,34435,25219,82.8,4.2
1395831614,38.1253,38.5763,12.25,4.0
1395822872,34.75,25612,53.8,4.2
1395142390,38.8508,43.5828,8.55,4.0
1395124126,38859,43549,9.2,4.2
1394850574,37616,25.5008,15.19,4.1
1394108120,35.9801,31371,39.48,4.3
1394010210,38.6781,43.1888,6.84,4.0
1393723558,36.7391,35.1893,25.3,4.2
1393548712,36286,25178,21.4,4.1
1393517816,35588,23376,37.3,4.0
1393206064,34899,24.1125,10.49,4.0
1393072926,37429,36.4001,11.55,4.4
1392749495,38.8368,43563,11.67,4.6
1392327219,36.7523,36037,15.67,4.5
1391441384,34.8096,32.5463,24.57,4.1
1390978953,36.0668,29062,40.7,4.1
1390459463,35456,39.9838,2.39,4.2
1389599486,39.8125,26.1363,12.1,4.1
1389349247,37264,36247,8.31,4.0
1389327646,39.4531,27.9588,15.14,4.0
1389112881,39.7968,26141,12.1,4.0
